"d_date_id";"full_date";"date_name";"date_name_us";"date_name_eu";"day_of_week";"day_name_of_week";"day_of_month";"day_of_year";"weekday_weekend";"week_of_year";"month_name";"month_of_year";"is_last_day_of_month";"calendar_quarter";"calendar_year";"calendar_year_month";"calendar_year_qtr";"fiscal_month_of_year";"fiscal_quarter";"fiscal_year";"fiscal_year_month";"fiscal_year_qtr"
20100513;"2010-05-13";"2010/05/13";"05/13/2010";"13/05/2010";5;"Thursday";13;133;"Weekday";19;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100514;"2010-05-14";"2010/05/14";"05/14/2010";"14/05/2010";6;"Friday";14;134;"Weekday";19;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100515;"2010-05-15";"2010/05/15";"05/15/2010";"15/05/2010";7;"Saturday";15;135;"Weekend";19;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100516;"2010-05-16";"2010/05/16";"05/16/2010";"16/05/2010";1;"Sunday";16;136;"Weekend";19;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100517;"2010-05-17";"2010/05/17";"05/17/2010";"17/05/2010";2;"Monday";17;137;"Weekday";20;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100518;"2010-05-18";"2010/05/18";"05/18/2010";"18/05/2010";3;"Tuesday";18;138;"Weekday";20;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100519;"2010-05-19";"2010/05/19";"05/19/2010";"19/05/2010";4;"Wednesday";19;139;"Weekday";20;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100520;"2010-05-20";"2010/05/20";"05/20/2010";"20/05/2010";5;"Thursday";20;140;"Weekday";20;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100521;"2010-05-21";"2010/05/21";"05/21/2010";"21/05/2010";6;"Friday";21;141;"Weekday";20;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100522;"2010-05-22";"2010/05/22";"05/22/2010";"22/05/2010";7;"Saturday";22;142;"Weekend";20;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100523;"2010-05-23";"2010/05/23";"05/23/2010";"23/05/2010";1;"Sunday";23;143;"Weekend";20;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100524;"2010-05-24";"2010/05/24";"05/24/2010";"24/05/2010";2;"Monday";24;144;"Weekday";21;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100525;"2010-05-25";"2010/05/25";"05/25/2010";"25/05/2010";3;"Tuesday";25;145;"Weekday";21;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100526;"2010-05-26";"2010/05/26";"05/26/2010";"26/05/2010";4;"Wednesday";26;146;"Weekday";21;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100527;"2010-05-27";"2010/05/27";"05/27/2010";"27/05/2010";5;"Thursday";27;147;"Weekday";21;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100528;"2010-05-28";"2010/05/28";"05/28/2010";"28/05/2010";6;"Friday";28;148;"Weekday";21;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100529;"2010-05-29";"2010/05/29";"05/29/2010";"29/05/2010";7;"Saturday";29;149;"Weekend";21;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100530;"2010-05-30";"2010/05/30";"05/30/2010";"30/05/2010";1;"Sunday";30;150;"Weekend";21;"May";5;"N";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100531;"2010-05-31";"2010/05/31";"05/31/2010";"31/05/2010";2;"Monday";31;151;"Weekday";22;"May";5;"Y";2;2010;"2010-05";"2010Q2";11;4;2010;"2010-11";"2010Q4"
20100601;"2010-06-01";"2010/06/01";"06/01/2010";"01/06/2010";3;"Tuesday";1;152;"Weekday";22;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100602;"2010-06-02";"2010/06/02";"06/02/2010";"02/06/2010";4;"Wednesday";2;153;"Weekday";22;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100603;"2010-06-03";"2010/06/03";"06/03/2010";"03/06/2010";5;"Thursday";3;154;"Weekday";22;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100604;"2010-06-04";"2010/06/04";"06/04/2010";"04/06/2010";6;"Friday";4;155;"Weekday";22;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100605;"2010-06-05";"2010/06/05";"06/05/2010";"05/06/2010";7;"Saturday";5;156;"Weekend";22;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100606;"2010-06-06";"2010/06/06";"06/06/2010";"06/06/2010";1;"Sunday";6;157;"Weekend";22;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100607;"2010-06-07";"2010/06/07";"06/07/2010";"07/06/2010";2;"Monday";7;158;"Weekday";23;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100608;"2010-06-08";"2010/06/08";"06/08/2010";"08/06/2010";3;"Tuesday";8;159;"Weekday";23;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100609;"2010-06-09";"2010/06/09";"06/09/2010";"09/06/2010";4;"Wednesday";9;160;"Weekday";23;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100610;"2010-06-10";"2010/06/10";"06/10/2010";"10/06/2010";5;"Thursday";10;161;"Weekday";23;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100611;"2010-06-11";"2010/06/11";"06/11/2010";"11/06/2010";6;"Friday";11;162;"Weekday";23;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100612;"2010-06-12";"2010/06/12";"06/12/2010";"12/06/2010";7;"Saturday";12;163;"Weekend";23;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100613;"2010-06-13";"2010/06/13";"06/13/2010";"13/06/2010";1;"Sunday";13;164;"Weekend";23;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100614;"2010-06-14";"2010/06/14";"06/14/2010";"14/06/2010";2;"Monday";14;165;"Weekday";24;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100615;"2010-06-15";"2010/06/15";"06/15/2010";"15/06/2010";3;"Tuesday";15;166;"Weekday";24;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100616;"2010-06-16";"2010/06/16";"06/16/2010";"16/06/2010";4;"Wednesday";16;167;"Weekday";24;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100617;"2010-06-17";"2010/06/17";"06/17/2010";"17/06/2010";5;"Thursday";17;168;"Weekday";24;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100618;"2010-06-18";"2010/06/18";"06/18/2010";"18/06/2010";6;"Friday";18;169;"Weekday";24;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100619;"2010-06-19";"2010/06/19";"06/19/2010";"19/06/2010";7;"Saturday";19;170;"Weekend";24;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100620;"2010-06-20";"2010/06/20";"06/20/2010";"20/06/2010";1;"Sunday";20;171;"Weekend";24;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100621;"2010-06-21";"2010/06/21";"06/21/2010";"21/06/2010";2;"Monday";21;172;"Weekday";25;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100622;"2010-06-22";"2010/06/22";"06/22/2010";"22/06/2010";3;"Tuesday";22;173;"Weekday";25;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100623;"2010-06-23";"2010/06/23";"06/23/2010";"23/06/2010";4;"Wednesday";23;174;"Weekday";25;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100624;"2010-06-24";"2010/06/24";"06/24/2010";"24/06/2010";5;"Thursday";24;175;"Weekday";25;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100625;"2010-06-25";"2010/06/25";"06/25/2010";"25/06/2010";6;"Friday";25;176;"Weekday";25;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100626;"2010-06-26";"2010/06/26";"06/26/2010";"26/06/2010";7;"Saturday";26;177;"Weekend";25;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100627;"2010-06-27";"2010/06/27";"06/27/2010";"27/06/2010";1;"Sunday";27;178;"Weekend";25;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100628;"2010-06-28";"2010/06/28";"06/28/2010";"28/06/2010";2;"Monday";28;179;"Weekday";26;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100629;"2010-06-29";"2010/06/29";"06/29/2010";"29/06/2010";3;"Tuesday";29;180;"Weekday";26;"June";6;"N";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100630;"2010-06-30";"2010/06/30";"06/30/2010";"30/06/2010";4;"Wednesday";30;181;"Weekday";26;"June";6;"Y";2;2010;"2010-06";"2010Q2";12;4;2010;"2010-12";"2010Q4"
20100701;"2010-07-01";"2010/07/01";"07/01/2010";"01/07/2010";5;"Thursday";1;182;"Weekday";26;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100702;"2010-07-02";"2010/07/02";"07/02/2010";"02/07/2010";6;"Friday";2;183;"Weekday";26;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100703;"2010-07-03";"2010/07/03";"07/03/2010";"03/07/2010";7;"Saturday";3;184;"Weekend";26;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100704;"2010-07-04";"2010/07/04";"07/04/2010";"04/07/2010";1;"Sunday";4;185;"Weekend";26;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100705;"2010-07-05";"2010/07/05";"07/05/2010";"05/07/2010";2;"Monday";5;186;"Weekday";27;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100706;"2010-07-06";"2010/07/06";"07/06/2010";"06/07/2010";3;"Tuesday";6;187;"Weekday";27;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100707;"2010-07-07";"2010/07/07";"07/07/2010";"07/07/2010";4;"Wednesday";7;188;"Weekday";27;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100708;"2010-07-08";"2010/07/08";"07/08/2010";"08/07/2010";5;"Thursday";8;189;"Weekday";27;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100709;"2010-07-09";"2010/07/09";"07/09/2010";"09/07/2010";6;"Friday";9;190;"Weekday";27;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100710;"2010-07-10";"2010/07/10";"07/10/2010";"10/07/2010";7;"Saturday";10;191;"Weekend";27;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100711;"2010-07-11";"2010/07/11";"07/11/2010";"11/07/2010";1;"Sunday";11;192;"Weekend";27;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100712;"2010-07-12";"2010/07/12";"07/12/2010";"12/07/2010";2;"Monday";12;193;"Weekday";28;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100713;"2010-07-13";"2010/07/13";"07/13/2010";"13/07/2010";3;"Tuesday";13;194;"Weekday";28;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100714;"2010-07-14";"2010/07/14";"07/14/2010";"14/07/2010";4;"Wednesday";14;195;"Weekday";28;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100715;"2010-07-15";"2010/07/15";"07/15/2010";"15/07/2010";5;"Thursday";15;196;"Weekday";28;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100716;"2010-07-16";"2010/07/16";"07/16/2010";"16/07/2010";6;"Friday";16;197;"Weekday";28;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100717;"2010-07-17";"2010/07/17";"07/17/2010";"17/07/2010";7;"Saturday";17;198;"Weekend";28;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100718;"2010-07-18";"2010/07/18";"07/18/2010";"18/07/2010";1;"Sunday";18;199;"Weekend";28;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100719;"2010-07-19";"2010/07/19";"07/19/2010";"19/07/2010";2;"Monday";19;200;"Weekday";29;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100720;"2010-07-20";"2010/07/20";"07/20/2010";"20/07/2010";3;"Tuesday";20;201;"Weekday";29;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100721;"2010-07-21";"2010/07/21";"07/21/2010";"21/07/2010";4;"Wednesday";21;202;"Weekday";29;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100722;"2010-07-22";"2010/07/22";"07/22/2010";"22/07/2010";5;"Thursday";22;203;"Weekday";29;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100723;"2010-07-23";"2010/07/23";"07/23/2010";"23/07/2010";6;"Friday";23;204;"Weekday";29;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100724;"2010-07-24";"2010/07/24";"07/24/2010";"24/07/2010";7;"Saturday";24;205;"Weekend";29;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100725;"2010-07-25";"2010/07/25";"07/25/2010";"25/07/2010";1;"Sunday";25;206;"Weekend";29;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100726;"2010-07-26";"2010/07/26";"07/26/2010";"26/07/2010";2;"Monday";26;207;"Weekday";30;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100727;"2010-07-27";"2010/07/27";"07/27/2010";"27/07/2010";3;"Tuesday";27;208;"Weekday";30;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100728;"2010-07-28";"2010/07/28";"07/28/2010";"28/07/2010";4;"Wednesday";28;209;"Weekday";30;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100729;"2010-07-29";"2010/07/29";"07/29/2010";"29/07/2010";5;"Thursday";29;210;"Weekday";30;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100730;"2010-07-30";"2010/07/30";"07/30/2010";"30/07/2010";6;"Friday";30;211;"Weekday";30;"July";7;"N";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100731;"2010-07-31";"2010/07/31";"07/31/2010";"31/07/2010";7;"Saturday";31;212;"Weekend";30;"July";7;"Y";3;2010;"2010-07";"2010Q3";1;1;2011;"2011-01";"2011Q1"
20100801;"2010-08-01";"2010/08/01";"08/01/2010";"01/08/2010";1;"Sunday";1;213;"Weekend";30;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100802;"2010-08-02";"2010/08/02";"08/02/2010";"02/08/2010";2;"Monday";2;214;"Weekday";31;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100803;"2010-08-03";"2010/08/03";"08/03/2010";"03/08/2010";3;"Tuesday";3;215;"Weekday";31;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100804;"2010-08-04";"2010/08/04";"08/04/2010";"04/08/2010";4;"Wednesday";4;216;"Weekday";31;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100805;"2010-08-05";"2010/08/05";"08/05/2010";"05/08/2010";5;"Thursday";5;217;"Weekday";31;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100806;"2010-08-06";"2010/08/06";"08/06/2010";"06/08/2010";6;"Friday";6;218;"Weekday";31;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100807;"2010-08-07";"2010/08/07";"08/07/2010";"07/08/2010";7;"Saturday";7;219;"Weekend";31;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100808;"2010-08-08";"2010/08/08";"08/08/2010";"08/08/2010";1;"Sunday";8;220;"Weekend";31;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100809;"2010-08-09";"2010/08/09";"08/09/2010";"09/08/2010";2;"Monday";9;221;"Weekday";32;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100810;"2010-08-10";"2010/08/10";"08/10/2010";"10/08/2010";3;"Tuesday";10;222;"Weekday";32;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100811;"2010-08-11";"2010/08/11";"08/11/2010";"11/08/2010";4;"Wednesday";11;223;"Weekday";32;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100812;"2010-08-12";"2010/08/12";"08/12/2010";"12/08/2010";5;"Thursday";12;224;"Weekday";32;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100813;"2010-08-13";"2010/08/13";"08/13/2010";"13/08/2010";6;"Friday";13;225;"Weekday";32;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100814;"2010-08-14";"2010/08/14";"08/14/2010";"14/08/2010";7;"Saturday";14;226;"Weekend";32;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100815;"2010-08-15";"2010/08/15";"08/15/2010";"15/08/2010";1;"Sunday";15;227;"Weekend";32;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100816;"2010-08-16";"2010/08/16";"08/16/2010";"16/08/2010";2;"Monday";16;228;"Weekday";33;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100817;"2010-08-17";"2010/08/17";"08/17/2010";"17/08/2010";3;"Tuesday";17;229;"Weekday";33;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100818;"2010-08-18";"2010/08/18";"08/18/2010";"18/08/2010";4;"Wednesday";18;230;"Weekday";33;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100819;"2010-08-19";"2010/08/19";"08/19/2010";"19/08/2010";5;"Thursday";19;231;"Weekday";33;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100820;"2010-08-20";"2010/08/20";"08/20/2010";"20/08/2010";6;"Friday";20;232;"Weekday";33;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100821;"2010-08-21";"2010/08/21";"08/21/2010";"21/08/2010";7;"Saturday";21;233;"Weekend";33;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100822;"2010-08-22";"2010/08/22";"08/22/2010";"22/08/2010";1;"Sunday";22;234;"Weekend";33;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100823;"2010-08-23";"2010/08/23";"08/23/2010";"23/08/2010";2;"Monday";23;235;"Weekday";34;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100824;"2010-08-24";"2010/08/24";"08/24/2010";"24/08/2010";3;"Tuesday";24;236;"Weekday";34;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100825;"2010-08-25";"2010/08/25";"08/25/2010";"25/08/2010";4;"Wednesday";25;237;"Weekday";34;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100826;"2010-08-26";"2010/08/26";"08/26/2010";"26/08/2010";5;"Thursday";26;238;"Weekday";34;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100827;"2010-08-27";"2010/08/27";"08/27/2010";"27/08/2010";6;"Friday";27;239;"Weekday";34;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100828;"2010-08-28";"2010/08/28";"08/28/2010";"28/08/2010";7;"Saturday";28;240;"Weekend";34;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100829;"2010-08-29";"2010/08/29";"08/29/2010";"29/08/2010";1;"Sunday";29;241;"Weekend";34;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100830;"2010-08-30";"2010/08/30";"08/30/2010";"30/08/2010";2;"Monday";30;242;"Weekday";35;"August";8;"N";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100831;"2010-08-31";"2010/08/31";"08/31/2010";"31/08/2010";3;"Tuesday";31;243;"Weekday";35;"August";8;"Y";3;2010;"2010-08";"2010Q3";2;1;2011;"2011-02";"2011Q1"
20100901;"2010-09-01";"2010/09/01";"09/01/2010";"01/09/2010";4;"Wednesday";1;244;"Weekday";35;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100902;"2010-09-02";"2010/09/02";"09/02/2010";"02/09/2010";5;"Thursday";2;245;"Weekday";35;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100903;"2010-09-03";"2010/09/03";"09/03/2010";"03/09/2010";6;"Friday";3;246;"Weekday";35;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100904;"2010-09-04";"2010/09/04";"09/04/2010";"04/09/2010";7;"Saturday";4;247;"Weekend";35;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100905;"2010-09-05";"2010/09/05";"09/05/2010";"05/09/2010";1;"Sunday";5;248;"Weekend";35;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100906;"2010-09-06";"2010/09/06";"09/06/2010";"06/09/2010";2;"Monday";6;249;"Weekday";36;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100907;"2010-09-07";"2010/09/07";"09/07/2010";"07/09/2010";3;"Tuesday";7;250;"Weekday";36;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100908;"2010-09-08";"2010/09/08";"09/08/2010";"08/09/2010";4;"Wednesday";8;251;"Weekday";36;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100909;"2010-09-09";"2010/09/09";"09/09/2010";"09/09/2010";5;"Thursday";9;252;"Weekday";36;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100910;"2010-09-10";"2010/09/10";"09/10/2010";"10/09/2010";6;"Friday";10;253;"Weekday";36;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100911;"2010-09-11";"2010/09/11";"09/11/2010";"11/09/2010";7;"Saturday";11;254;"Weekend";36;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100912;"2010-09-12";"2010/09/12";"09/12/2010";"12/09/2010";1;"Sunday";12;255;"Weekend";36;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100913;"2010-09-13";"2010/09/13";"09/13/2010";"13/09/2010";2;"Monday";13;256;"Weekday";37;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100914;"2010-09-14";"2010/09/14";"09/14/2010";"14/09/2010";3;"Tuesday";14;257;"Weekday";37;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100915;"2010-09-15";"2010/09/15";"09/15/2010";"15/09/2010";4;"Wednesday";15;258;"Weekday";37;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100916;"2010-09-16";"2010/09/16";"09/16/2010";"16/09/2010";5;"Thursday";16;259;"Weekday";37;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100917;"2010-09-17";"2010/09/17";"09/17/2010";"17/09/2010";6;"Friday";17;260;"Weekday";37;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100918;"2010-09-18";"2010/09/18";"09/18/2010";"18/09/2010";7;"Saturday";18;261;"Weekend";37;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100919;"2010-09-19";"2010/09/19";"09/19/2010";"19/09/2010";1;"Sunday";19;262;"Weekend";37;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100920;"2010-09-20";"2010/09/20";"09/20/2010";"20/09/2010";2;"Monday";20;263;"Weekday";38;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100921;"2010-09-21";"2010/09/21";"09/21/2010";"21/09/2010";3;"Tuesday";21;264;"Weekday";38;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100922;"2010-09-22";"2010/09/22";"09/22/2010";"22/09/2010";4;"Wednesday";22;265;"Weekday";38;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
20100923;"2010-09-23";"2010/09/23";"09/23/2010";"23/09/2010";5;"Thursday";23;266;"Weekday";38;"September";9;"N";3;2010;"2010-09";"2010Q3";3;1;2011;"2011-03";"2011Q1"
