d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Grain,Period_int_lp,Denominator,Numerator,Denominator_LP,Numerator_LP,KPICode,KPIName,KPIDescription,numerator_id,denominator_id,HigherIs(1=positive),IsCum,Calculation,Notation,d_f_level0_id,LevelName,NameShort,Description,Entitytype,Color,Color2,Color3,Color4,Color5,Extra1,Extra2,Extra3,d_f_level1_id,Level1Name,Level1NameShort,Level1Description,Level1Entitytype,Level1Color,Level1Color2,Level1Color3,Level1Color4,Level1Color5,Level1Extra1,Level1Extra2,Level1Extra3,d_f_level2_id,Level2Name,Level2NameShort,Level2Description,Level2Entitytype,Level2Color,Level2Color2,Level2Color3,Level2Color4,Level2Color5,Level2Extra1,Level2Extra2,Level2Extra3
1,1,1,1,2019-07-01,01/07/2019,DayName,2019-07-08,4851549,5458089.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-07-02,02/07/2019,DayName,2019-07-09,4868402,4690477.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-07-03,03/07/2019,DayName,2019-07-10,5409482,5083665.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-07-04,04/07/2019,DayName,2019-07-11,4354309,4509629.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-07-05,05/07/2019,DayName,2019-07-12,5250312,4854900.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-07-06,06/07/2019,DayName,2019-07-13,5286335,4749992.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-07-07,07/07/2019,DayName,2019-07-14,5679237,4670669.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-07-31,2019 July,MonthName,2019-08-31,35699626,34017421.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-01,01/08/2019,DayName,2019-08-08,4399631,4726908.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-02,02/08/2019,DayName,2019-08-09,5037449,5373246.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-03,03/08/2019,DayName,2019-08-10,4798577,5566142.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-04,04/08/2019,DayName,2019-08-11,4462185,5178446.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-05,05/08/2019,DayName,2019-08-12,4224004,4720689.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-06,06/08/2019,DayName,2019-08-13,4782526,5783036.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-07,07/08/2019,DayName,2019-08-14,5254424,4265160.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-08-31,2019 August,MonthName,2019-09-30,32958796,35613627.0,35699626.0,34017421.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-01,01/09/2019,DayName,2019-09-08,4806527,4989846.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-02,02/09/2019,DayName,2019-09-09,4493357,4933638.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-03,03/09/2019,DayName,2019-09-10,5160104,5203564.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-04,04/09/2019,DayName,2019-09-11,4204786,5085328.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-05,05/09/2019,DayName,2019-09-12,5168459,4611512.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-06,06/09/2019,DayName,2019-09-13,5206648,4135528.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-07,07/09/2019,DayName,2019-09-14,5041383,4596436.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-30,2019 September,MonthName,2019-10-30,34081264,33555852.0,32958796.0,35613627.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-09-30,Q3 2019,QuarterName,2019-12-30,102739686,103186900.0,106385785.0,105057263.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-01,01/10/2019,DayName,2019-10-08,4686122,4350944.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-02,02/10/2019,DayName,2019-10-09,4837677,5012489.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-03,03/10/2019,DayName,2019-10-10,4600507,5238704.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-04,04/10/2019,DayName,2019-10-11,4402064,5383349.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-05,05/10/2019,DayName,2019-10-12,5546519,4860982.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-06,06/10/2019,DayName,2019-10-13,5605755,4982846.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-07,07/10/2019,DayName,2019-10-14,4937777,4745948.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-10-31,2019 October,MonthName,2019-11-30,34616421,34575262.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-01,01/11/2019,DayName,2019-11-08,5652138,5189326.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-02,02/11/2019,DayName,2019-11-09,5095088,4570064.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-03,03/11/2019,DayName,2019-11-10,5071233,4827368.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-04,04/11/2019,DayName,2019-11-11,4994928,5656778.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-05,05/11/2019,DayName,2019-11-12,5021899,5497760.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-06,06/11/2019,DayName,2019-11-13,5279651,4898373.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-07,07/11/2019,DayName,2019-11-14,5671988,5328998.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-11-30,2019 November,MonthName,2019-12-30,36786925,35968667.0,34616421.0,34575262.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-01,01/12/2019,DayName,2019-12-08,4600114,4698180.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-02,02/12/2019,DayName,2019-12-09,4741433,4916078.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-03,03/12/2019,DayName,2019-12-10,4692937,4365519.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-04,04/12/2019,DayName,2019-12-11,5095279,4689637.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-05,05/12/2019,DayName,2019-12-12,5055765,4532982.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-06,06/12/2019,DayName,2019-12-13,4812236,5700811.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-07,07/12/2019,DayName,2019-12-14,5000077,4593539.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-31,2019,YearName,2020-12-30,418580810,415768951.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-31,2019 December,MonthName,2020-01-31,33997841,33496746.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
1,1,1,1,2019-12-31,Q4 2019,QuarterName,2020-03-31,105401187,104040675.0,0.0,0.0,#_SelfStaked,#_SelfStaked,#_SelfStaked,1,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
2,1,1,1,2019-01-01,01/01/2019,DayName,2019-01-08,8185217,6963133.0,0.0,0.0,%_StakeHealth,%_StakeHealth,%_StakeHealth,1,5,0,0,2,%,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,1,Ibriz,IBR,Ibriz,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
